1,0.96933,0.67328
1,0.92757,1.0098
1,1.0958,1.1658
1,1.0939,1.3302
1,0.74054,1.4633
1,0.99098,1.0258
1,0.95054,0.55252
1,1.1883,0.77731
1,1.328,0.68153
1,1.3328,1.7051
1,0.7409,0.81532
1,1.0232,1.2244
1,0.63576,0.94227
1,0.66595,1.2666
1,0.99795,0.77055
1,1.4598,0.57932
1,0.7691,0.57329
1,1.1114,1.1465
1,0.93232,0.94679
1,1.3352,0.94118
1,1.555,0.68074
1,1.1911,1.481
1,1.7848,1.3704
1,1.5921,0.93111
1,1.5406,0.54815
1,1.6546,0.86661
1,1.5784,0.95322
1,1.2176,1.0828
1,1.4513,0.92165
1,1.4562,1.133
1,1.3404,1.1176
1,2.0046,0.6248
1,1.2373,0.71561
1,1.3549,0.77767
1,1.2864,0.84765
1,1.1477,0.90383
1,1.4423,1.0037
1,1.4178,0.091247
1,1.959,0.8629
1,1.4253,1.3727
1,0.66665,1.2
1,1.6669,0.66717
1,1.3752,0.88199
1,1.1855,0.94439
1,1.2912,1.0845
1,0.41747,0.66596
1,1.1577,1.0943
1,2.002,0.75743
1,1.2492,1.0132
1,1.2207,1.1305
1,0.83292,1.0654
1,1.1846,1.2165
1,1.3162,1.2012
1,1.4132,0.86982
1,1.0136,1.0514
1,1.0818,0.81112
1,2.2118,0.73564
1,0.070823,1.185
1,2.3147,1
1,1.3688,0.98902
2,5.0952,2.7146
2,5.2824,0.084286
2,5.0045,1.194
2,4.9904,0.70702
2,5.3403,1.1183
2,4.8981,1.6907
2,4.9994,1.5828
2,5.184,1.0736
2,5.03,1.9662
2,5.281,1.8734
2,5.2068,1.8884
2,5.0583,1.2446
2,4.8445,2.1291
2,5.1133,1.8964
2,4.7235,3.0053
2,5.0489,2.1381
2,5.1617,2.1942
2,5.0426,1.5318
2,5.1759,0.72697
2,5.4078,1.2773
2,5.1848,1.0453
2,5.0534,1.1616
2,5.1283,1.8331
2,5.0851,1.1659
2,4.7371,0.96293
2,4.9167,1.2544
2,5.2449,1.4035
2,4.9913,1.7456
2,5.1165,0.92842
2,4.7987,1.6904
2,5.0129,1.5468
2,5.1201,2.2946
2,4.7277,1.3721
2,5.0695,1.4193
2,4.9636,0.79719
2,4.8121,0.66884
2,4.9925,1.6863
2,4.6207,1.3503
2,4.5744,1.8022
2,4.7646,0.9644
2,4.8019,2.6451
2,4.7654,1.5733
2,4.6549,2.1282
2,5.0576,1.3638
2,4.6812,1.4025
2,5.022,1.914
2,5.1574,1.8335
2,4.9996,0.82785
2,5.0186,0.58038
2,4.9244,0.84128
2,4.7035,0.65054
2,4.9912,1.5357
2,5.1922,1.2532
2,5.3476,1.2792
2,4.914,0.68342
2,4.6745,1.9677
2,5.0333,1.7636
2,5.0753,1.4462
2,4.9546,2.1127
2,4.7702,0.97561
2,5.158,0.78633
2,4.8877,1.1076
2,4.8596,0.88331
2,4.8096,1.0474
2,5.0747,1.211
2,5.4184,1.0602
2,5.1091,1.1394
2,4.884,0.75913
2,5.1255,1.0992
2,4.8308,1.3208
3,9.1623,1.6309
3,8.5377,1.3487
3,8.9391,1.5306
3,8.85,1.8589
3,9.1149,1.5361
3,9.1236,1.1889
3,9.1216,1.2429
3,8.8909,1.449
3,8.8202,1.4425
3,8.8231,1.2403
3,9.2561,1.5542
3,8.4441,1.88
3,8.9378,1.4246
3,9.0811,1.4386
3,8.8042,0.83954
3,9.1432,1.2676
3,8.9786,1.082
3,8.7185,1.3841
3,9.0484,1.6577
3,8.9195,1.957
3,8.877,2.0395
3,8.7866,1.4649
3,9.0184,1.4039
3,8.4462,1.7453
3,8.8805,1.647
3,8.8369,1.7296
3,8.7264,1.7335
3,9.1958,1.0559
3,8.7797,1.6621
3,9.1622,1.4725
3,9.2928,1.2719
3,8.9529,1.2919
3,9.0833,1.8844
3,9.1919,1.2571
3,8.9757,1.129
3,9.1623,1.5644
3,8.6212,2.1032
3,9.3331,1.5077
3,8.7031,1.5925
3,8.4513,1.2185
3,9.4153,2.0023
3,8.9812,1.5375
3,9.1347,1.659
3,8.891,1.2144
3,8.6938,1.7562
