1,1.5635,4.7659
1,1.9257,5.3301
1,1.2106,4.6282
1,1.894,4.9884
1,1.4896,5.2279
1,1.9847,5.4806
1,1.1351,5.2215
1,1.3733,4.7675
1,1.1999,5.5598
1,1.5181,5.1241
1,1.6761,5.1111
1,1.024,5.1517
1,1.1157,4.5981
1,2.1072,5.1451
1,1.7123,5.577
1,1.617,5.3378
1,0.98059,4.9001
1,1.1609,4.825
1,1.6773,4.4009
1,1.4136,5.2516
1,1.832,4.8184
1,2.0444,4.7284
1,0.73986,5.2116
1,1.8235,5.11
1,1.4047,5.0087
1,2.0453,5.3033
1,2.0094,5.228
1,1.5149,5.9071
1,1.4098,4.8156
1,1.7439,5.5372
1,2.2154,4.9694
1,1.9096,5.5594
1,1.5142,5.6258
1,1.7098,5.1873
1,1.0941,5.1536
1,1.6641,5.2857
1,1.3481,5.7486
1,1.7017,4.8783
1,1.5114,5.4318
1,1.7301,5.002
1,1.3644,5.2825
1,1.7302,5.0371
1,1.7736,4.9817
1,1.7484,4.6464
1,1.5022,5.6335
1,1.5994,4.8642
1,2.0418,5.4599
1,1.8821,5.0679
1,1.4161,5.3575
1,1.6524,5.3356
1,1.6329,5.9903
1,1.9577,5.7888
1,1.6497,5.3272
1,1.7808,5.6604
1,2.0529,5.6904
1,1.7908,5.7451
1,1.6834,5.4971
1,1.4144,5.7633
1,1.9047,5.551
1,2.4286,5.3601
1,2.4022,5.8295
1,1.9333,5.1314
1,2.1357,5.1079
1,1.9356,5.6195
1,1.8017,5.4182
1,2.081,5.5853
1,1.9201,5.5342
1,2.2093,6.0856
1,2.255,5.0672
1,1.9196,5.1328
1,1.8062,6.055
1,1.647,5.3356
1,2.1296,5.3459
1,2.0946,5.5312
1,2.1467,5.6652
1,2.2774,4.765
1,2.5204,4.5442
1,2.0144,5.106
1,2.591,4.9913
1,2.3364,4.8673
1,2.4963,5.0196
1,2.4559,4.7782
1,2.7551,4.5774
1,2.9743,5.2284
1,2.9183,5.0696
1,2.3005,4.9112
1,2.7706,5.2111
1,2.3377,4.3989
1,2.5257,5.1
1,1.9915,4.9963
1,2.4284,4.9494
1,2.3577,5.167
1,2.6232,5.5111
1,2.3967,5.2197
1,2.6418,5.356
1,2.821,4.608
1,2.7847,5.1171
1,2.5599,5.021
1,2.6499,4.9479
1,2.2619,4.9114
1,2.6519,5.891
1,2.7012,5.9686
1,2.6525,5.864
1,2.6971,5.9372
1,2.5788,5.9148
1,2.3768,5.7613
1,2.398,5.3665
1,2.4834,5.4827
1,2.1918,5.7273
1,2.4221,6.2733
1,2.5753,6.0515
1,2.5324,5.9355
1,2.4006,5.8337
1,2.5199,5.9549
1,2.3486,5.8628
1,2.3523,6.0041
1,2.486,5.1881
1,2.5407,5.6233
1,2.4172,5.9234
1,2.5023,5.6734
1,2.4205,5.8818
1,2.0936,6.1832
1,3.0754,5.5546
1,2.3944,6.1747
1,2.6223,5.9711
2,1.3759,3.3329
2,1.3791,3.4941
2,1.1845,3.325
2,1.4802,3.4229
2,1.5477,3.4747
2,1.484,3.3299
2,1.2886,3.5119
2,1.3505,3.5251
2,1.3027,3.466
2,1.2499,3.3511
2,1.3322,3.4292
2,1.5117,3.5412
2,1.4196,3.3984
2,1.3579,3.2557
2,1.5134,3.3906
2,0.70867,2.9645
2,1.2205,2.7445
2,1.0112,2.8991
2,0.53645,3.0859
2,0.93513,3.319
2,1.4044,3.36
2,1.2287,2.981
2,1.166,3.1917
2,0.52271,2.4524
2,0.81586,3.1464
2,1.3193,3.079
2,1.1557,2.8931
2,0.96154,3.2413
2,1.1778,2.7154
2,1.1191,3.1527
2,0.68138,2.8825
2,0.87196,2.4521
2,0.35298,3.2141
2,1.473,3.0275
2,0.62177,2.6235
2,0.79617,2.9389
2,1.1384,2.9962
2,0.76032,2.9559
2,1.0155,3.2504
2,0.7798,2.8464
2,1.0408,3.3471
2,0.98063,3.2782
2,1.3651,2.7381
2,0.73491,3.0121
2,1.3506,2.9909
2,0.94102,2.7598
2,1.36,2.9709
2,0.91101,2.9377
2,1.4996,2.5875
2,0.98306,3.6963
2,1.038,3.1091
2,0.55939,3.0165
2,1.0458,3.3013
2,0.7285,2.4227
2,1.2043,3.5588
2,1.0215,2.0717
2,0.8409,2.7536
2,1.4756,2.9998
2,0.91891,2.4396
2,0.76397,2.7767
2,0.96271,3.4082
2,1.063,3.0297
2,0.77534,3.136
2,0.67878,3.0315
2,0.57368,3.222
3,2.9542,3.6183
3,2.7187,3.596
3,3.1501,3.4543
3,2.8451,3.5764
3,2.8286,3.4014
3,2.6805,3.3932
3,2.9515,3.5474
3,3.3952,3.131
3,3.0171,3.8
3,2.7687,3.6391
3,2.9088,3.4334
3,2.9954,3.3397
3,3.1181,3.5653
3,2.7481,3.9371
3,3.0419,3.5665
3,3.591,3.26
3,2.9562,3.8381
3,3.0018,3.3471
3,2.9234,3.3245
3,2.798,3.4483
3,2.9295,3.0372
3,2.9356,3.2467
3,2.8645,2.9861
3,2.7299,3.0714
3,3.0937,3.247
3,3.0629,2.7895
3,2.9052,2.8917
3,3.1773,2.992
3,3.5134,3.1519
